,movie_id,link,review
1583,tt0091276,/review/rw0947181/?ref_=tt_urv,Invaders from Mars (1986) was a remake of the 1950's science fiction classic. Tobe Hooper slightly reinvents the original and updates the storyline. The story revolves around a strange alien craft that lands in a field. A young boy spots the craft but no ones listens to him or takes him seriously. Soon everyone around him begins to act very cold and strange. What can be the cause of this? Maybe the strange spaceship that landed in the abandoned field is causing this? Well it was the 80's.
1584,tt0091276,/review/rw0233884/?ref_=tt_urv,"This is not a movie to be viewed from a serious perspective.  But even sci-fi aficionados seem to have been losing their sense of fun over the years, which may be why this remake has been panned so badly.  The whole movie is viewed from a young boy's dark imagination, right down to the ridiculous Mr. Potato head aliens.  Even the camera angles are taken from child's height.  And within the bizarre dream world of adolescent fears and disempowerment springs forth a really fun movie.  Within this context, the remake of Invaders from mars remains true to the 1950's genre with some tongue in cheek.  Relax, grab some popcorn, and warp back to the 50's, when your imagination didn't have to be fed with a spoon."
1585,tt0091276,/review/rw1821119/?ref_=tt_urv,"The movie itself is pretty campy and you can't expect a whole heck of a lot out of it, just some cheesy 80's sci-fi fun, but what stands out for me was that I was an extra in this movie and got to experience the making of the movie first hand! I remember, I was in elementary school and got the opportunity to be in this movie. The first day that I participated was at the school scenes. At first I was one of the kids that was playing outside in the yard and then I was one of the kids walking in the hallway of the school. I can't recall if I was in the classroom, I haven't seen the movie since right after it came out and I just ordered the DVD so I'll have to check it out."
1586,tt1470023,/review/rw6171924/?ref_=tt_urv,"Why does this film get such a low-rating? Well, just because it's super raunchy and not family-friendly or Oscar-worthy. If there was a rating for hilarious-ness, then this would be 11!
Rewatching is a must; there are so many great jokes written and they are delivered so well by Will Forte and the rest of the cast. They will make you laugh again and again and have a fun evening. SNL short Macgruber was one of the best of Will forte and of the writing team, delivering great jokes within 30 seconds, mocking in a sweet and respectful way the old classic series of Mcgyver and his adventures.
Maybe have a look in YouTube for these SNL shorts if you are not familiar with Mcgruber and this comedy style and you see right away what's this all about. It will make you understand some references but even as a stand-alone film, it delivers. If you like (or liked) SNL and if you are a fun of comedies with Will Ferrell, Andy Samberg or Seth Rogen/James Franco, then you will appreciate the humor and the hilarity of this film.11/10 hilarious."
1587,tt1470023,/review/rw5486537/?ref_=tt_urv,"A super funny spoof of 80s/90s action movies, Forte centers the movie brilliantly, giving the comedic performance of his life. Every single time he offered sexual favors to another character, I felt like it might be the funniest thing I'd ever seen."
1588,tt1470023,/review/rw3047106/?ref_=tt_urv,"Okay, I hate to start by blatantly stealing someone else's quote, but, when reading other reviews of MacGruber, someone else described it as 'Team America, but without the puppets.' Yes, I'd say that's a fair definition - only Team America was very funny and clever. MacGruber has a lot to live up to."
1589,tt1470023,/review/rw7323107/?ref_=tt_urv,"99% of comedies like this don't work. Normally I'd agree with the idea that movies are subjective, but not with MacGruber. If you watched the movie because you thought the SNL sketches were funny and somehow thought the movie was awful then you never got the idea in the first place. Of course it's a dumb ridiculous movie but I wasn't paying attention to the plot, I watched laughing my ass off the entire time. If you hated the movie but knew nothing about the characters beforehand, then fair enough, the humor isn't for you. But for me, judging movies by how many and often it made me LOL, it's up there with my favorite comedies of all time."
1590,tt5534434,/review/rw4044366/?ref_=tt_urv,"I dont write long reviews. 
Its simply put a good comedy horror film. Campy and stupid when it should be, gorey when it should be. A very fun film
Dont go in with high expectations and youll get everything you want from it.
Adam green should be given more money to make some high budget comedy horrors. He has a real knack for it"
1591,tt5534434,/review/rw4080931/?ref_=tt_urv,"Saw this on a rented dvd. Waiting to buy a copy of it. Have all the 3 parts in my dvd collection. Fans of the series will definitely enjoy this but those who havnt seen the series will also enjoy this as it has plenty of laughs, brutal n bloody deaths n claustrophobic atmosphere. Adam Green shud be applauded for making such an entertaining brutal slasher n considering its low budget, he did a mighty fine job.
There is something sinister about horror films set in the bayou, especially Louisiana n Green made full use of the settings. I had complained in my review of the first part about the no usage of crocodiles in such settings. If only there was some short crocodile terror in this installment, i wud have loved it even more.
Watch out for Dave Sheridan. His comic timing is very good n his character was a perfect sigh of relief in a very tensed n gory slasher."
1592,tt5534434,/review/rw4050856/?ref_=tt_urv,"Not that we'd expect something different. But yeah if you have been watching the other movies (that's Hatchet 1-3) you should know that it did seem like the Crowley Saga was over. But low and behold, we get another one. And Adam Green is coming back to take the reigns and continue the legacy he created. It's also almost a miracle he kept the making of this movie a secret. So while almost everyone was expecting to see the original Hatchet movie at a Festival I was attending, surprise surprise ... it's Hatchet 4."
1593,tt5534434,/review/rw3828946/?ref_=tt_urv,"Adam Green is quite possibly the most talented director working in the horror field today. His films are always loads of fun, with subtle touches of humor like the hillbilly in Hatchet 1 drinking from a plastic urinal bottle, offhanded details that are easily missed if you don't pay attention. Of course there's plenty of not so subtle humor as well, especially in the Hatchet films which are Grand Guignol at its most extreme."
1594,tt0065610,/review/rw1404730/?ref_=tt_urv,"If you are a Travis McGee fan, this is one film which belongs in your collection. The movie mirrors the book and the fact leading man Rod Taylor has the role is no surprise as he is perfect for the part. In short the story is of Travis McGee, a Private detective hired to investigate the death of a woman who's sister has been murdered. McGee discoverers the murderer is none other than William Smith who plays Terry Bartell. Smith is awesome in this role and anyone who gazes on that extraordinary physique of his will be impressed his good looks match his formidable strength. Adding to the interest of this film are sympathetic Theodore Bikel as Meyer and Suzy Kendall who doubles as Vangie/Merrimay. Travis and his friends plan an elaborate scheme in which the victim will return to haunt her murderer. What they don't know is that their intended mark is as explosive, unpredictable and dangerous as a lit bundle of dynamite. The final physical confrontation is one of the finest ever recorded on film. So fiercely brutal and bloody that many versions of the movie are highly edited. Rod Taylor at his best and a must film for Taylor fans. ****"
1595,tt0065610,/review/rw0111098/?ref_=tt_urv,"All the characters are here, and in fine fashion too: Trav, The Alabama Tigress, Meyer, and of course Miss Agnes.  At times steamy and violent, this one captures the essence of the author's tale and moves along at a swift pace.  As in all of the McGee stories we have a ""broken bird"" a mystery to be solved, and antagonists whose ""wires are crossed.""  Smith is outstanding as the body building, demented Terry Bartell, and a fine musical score make this one fine viewing."
1596,tt0065610,/review/rw0111104/?ref_=tt_urv,"This ""Tough as nails"" John MacDonald novel was filmed at the perfect time in American Film History.  Rod Taylor (an Aussie) who starred in many American films (as well as high support in GIANT and others) plays Travis MaGee, the lead, with the beautiful, intelligent and TALENTED Suzy Kendall (who nobody I know ever heard of), even though she was in TO SIR WITH LOVE and had a ""Julie Christie"" kind of appeal in the Kingdom in the 1960's and 70's AND was married to Dudley Moore (ARTHUR) AFTER Tuesday Weld wss married to him. ANyway, Theo Bikel is great - this is like an old Bogie or John Garfield film from the 40's or 50's about corruption and honest, tough private eyes who AREN'T James Bond or TV private eyes who wait for Inger Stevens to save them."
1597,tt0065610,/review/rw0111103/?ref_=tt_urv,"This is indeed a good movie--a tidy, well-acted and -directed thriller with a good ""take"" on Travis McGee by the rock-solid and dependable Rod Taylor. But it is a tough one to get to see in its entirety, as some of the other reviewers have noted. Even the commercial prints have a running time of 91 minutes, and they are obviously and clumsily cut (here's a clue: the background music and sound jump drastically). No doubt this is because the violence is graphic for a film of this vintage, although that doesn't explain why it almost impossible to find a complete 93-minute copy here in the 21st century. I found one through a guy who knew a guy and so on--a Dutch copy with Dutch subtitles--and after 30 years of poking around (I was doing other things, too, during these decades) I finally got to see the whole movie. And it was worth it, as it almost always is to see the entire work, as the director (Clouse's next film was ""Enter the Dragon"") intended it. Some might think 2 minutes out of a film is no big deal (although they might gripe if you handed them a novel with 2 or 3 percent of its pages torn out) but this is too good a movie to snip. And although there have been bigger, longer, bloodier, more you-name-it fights, no two men on screen have ever looked like they are really, desperately trying to hurt each other as much as Rod Taylor and William Smith in the climactic fight in this movie. If you can find it, watch it. Good luck."
1598,tt0488962,/review/rw1824547/?ref_=tt_urv,"In Cameron, a group of hunters is attacked by a wild animal, and Charlie Cowley (Christopher Shyer) survives but sees his brother Scott (Andrew Bowen) dying. Seven years later, his teenage nephew Derek Cowley (Trevor Duke) steals the key of his stepfather's cabin in the isolated Fire Road 13 and travels with four classmates and his friend Sam (Kimberly J. Brown) to spend the weekend having a party with booze and sex. However, they are attacked by a Beast that kills his friends in a sadistic way. Sam and Derek survive, and they suspect that his stepfather Mitchell Toblat (Richard Tyson) is a werewolf. When Charlie meets Derek and Sam, they decide to collect evidence to prove that Mitchell is the Beast and kill him, but Mitchell discovers their plot and chases the trio."
1599,tt0488962,/review/rw1660527/?ref_=tt_urv,"At best I was expecting a campy B movie with a little T & A and well, Big Bad Wolf delivered in spades. Derek Cowley steals the key to his step-dad's cabin in an effort to impress the local cool kids and get a little party action on. Derek's friend Sam, a leather wearing tomboy on a motorcycle, on whom he has a not-so-secret crush, is talked into going along. On their way to the cabin the teenagers meet a local who warns them to stay away from the cabin but of course the warning is unheeded. It doesn't take long before animal passions are running wild and I don't just mean the sex crazed teenagers."
1600,tt0488962,/review/rw1657177/?ref_=tt_urv,"He's hairy crude and he's a big bad wolf, and he'll be your monster for the duration of this movie. "
1601,tt0488962,/review/rw1813822/?ref_=tt_urv,"Wimpy Derek Cowley (the likable Trevor Duke), his scrappy tomboy best friend Samantha ""Sam"" Marche (an appealingly spunky performance by Kimberly J. Brown), and four of Derek's obnoxious college classmates go to a remote cabin in the woods owned by Derek's stepfather to party hearty. Things go sour when a vicious werewolf shows up and kills everyone except for Derek and Sam. Derek suspects that the werewolf is really his mean, jerky, abusive step dad Mitchel Toblat (excellently played to the sneering hateful hilt by Richard Tyson). Derek, Sam, and Derek's uncle Charle (the solid Christopher Shyer) all join forces to try to figure out a way to stop Toblat before he kills again. Writer/director Lance W. Dreesen offers a fresh and novel spin on the standard werewolf premise by cleverly blending the more horrific elements with a surprisingly potent and touching domestic drama. The main characters are unexpectedly engaging (Sam in particular is simply awesome, thanks mainly to Brown's winningly sparky portrayal of her), the acting overall acceptable, and the story unfolds at a constant steady pace. Popping up in nice cameos are Clint Howard as grubby hick Fulton Chaney and David Naughton as friendly Sheriff Joe Ruben. The nasty, hulking, wisecracking werewolf makes for a ferocious and frightening monster: the savage beast rips off heads, tears people to pieces, rapes women, and even brutally castrates one poor guy (ouch!). Dana Nu's spooky'n'shuddery score, Stephen Crawford's bright, polished cinematography, and the funky special effects are all uniformly up to par. Moreover, we even get plenty of unflinchingly graphic gore, a pleasing amount of tasty female nudity, a wickedly funny sense of pitch-black twisted humor, and even some soft-core sex. A nifty little sleeper."
1602,tt0073604,/review/rw0143551/?ref_=tt_urv,"This ""film"" is a Grade Z classic - I have to laugh when I read other comments of these low,low budget horror/monster movies and people are actually ticked off that they weren't ""good"" - as if these things could be considered well made, well executed horror films. Example, this thing was shot over the course of a COUPLE DAYS in 1975 using local people with a budget that wouldn't cover a sandwich run to the deli. What do you expect??? But for those twisted ones who enjoy, devour and laugh like crazy at badly made cinema, well, this one is amazing! There is truly Ed Wood type dialogue in this flick - awful, unintentionally hilarious dialogue - in fact the THIRD line of the whole film is ""We're so isolated on this island"" Yes - now THAT'S exposition! The performances are terrible, the guy playing the crazy Ol' hermit gives a 110% and it is a horrible peice of mugging - he's the kind of cliched crazy old timer who actuallys says ""heap o' trouble"" THREE times in the course of a minute - I kid you not. You never see the ""creature"" until WAY near the end and the costume is ridiculous. My friends and I laughed a lot at this piece of trash - so if you're looking for a Sam Raimi or even a John Carpenter - no this is not for you - but if you howl at Ed Woods films and seek out campy trash from the 1970s - then look no further."
1603,tt0073604,/review/rw3014384/?ref_=tt_urv,"If you know Bill Rebane, you'll know what to expect here: Low budget antics with local actors, z-grade effects, and yet an overall charming atmosphere. This is one of his better efforts as it actually has things happening during the plot."
1604,tt0073604,/review/rw4087031/?ref_=tt_urv,"I'm not a Troma fan, in fact I'd go as far as to say that my opinion of the average Troma film is somewhat derogative."
1605,tt0073604,/review/rw2154760/?ref_=tt_urv,"I hadn't even heard about ""Rana"" a.k.a ""Croaked: Frog Monster from Hell"" until a friend of mine mentioned it a couple of weeks ago, but I instantly wanted to see it for a number of reasons. Number one: Hello! It's a movie about a giant killer frog monster! What more reason do you need? We've seen angry frogs before in the early 70's eco-horror trash fest ""Frogs"", but they were only normal sized and boring killer frogs! Plus, one of the taglines I encountered stated: ""This time, the frog dissects you!"" Best cheesy tagline ever! Number two: this is another accomplishment of the notoriously awful director Bill Rebane, who also made the insufferable creature features ""Giant Spider Invasion"" and ""The Capture of Bigfoot"". Of course, in my wild enthusiasm, I actually forgot that this thing is probably rare and ultra-obscure for a good reason. Could it possibly be any worse than the other Rebane stinkers, like the aforementioned ones and also ""The Demons of Ludlow"" and ""Monster-a-Go- Go""? Oh yes, sire! This is bad film-making in the purest meaning of the term: long boring stretches of footage that is completely irrelevant, one-dimensional characters, inept dialogs and a total absence of excitement and bloody action. The titular monster is nowhere to be seen until late in the film, but unlike as in ""Jaws"", you'd wish they never bothered to show it at all once you finally see it. Speaking of ""Jaws"", there are multiple more heavy influences from that film, like the music and the underwater P.O.V. shots, but I can hardly hold that against Bill Rebane because practically all horror movies around that time imitated the successful gimmicks of Spielberg's summer blockbuster. The plot is narrated by a guy, as some sort of warm fireplace story to his girlfriend in their holiday cabin, and describes a traumatizing encounter of his own childhood. In the story, the narrator is an 8-year- old kid, living with his father near a swamp. After the mysterious disappearance of an anthropologist in the area, another much better looking anthropologist of the female kind comes to investigate. More and more people start to vanish in the swamp, like poachers, but obviously nobody believe the crazy old guy when he says that the legendary frog monster is to be blamed. Rana, as he/she/it is called, looks more like the inbred cousin of Creature from the Black Lagoon than like a frog or any type of amphibian whatsoever. ""Rana"" is pretty boring during the first hour, but then suddenly quite a lot happens in the span of only a few minutes. One of the characters stumbles over a skull with the eyes still in its sockets, there's a gunfight in slow-motion at the pier and the monster's claws can be admired as he crushes the head of a poacher into a tree. After these three minutes of outrageous action, everything gets boring and tedious again. Couldn't you have spread the a little, Mr. Rebane?"
1606,tt0392818,/review/rw1684449/?ref_=tt_urv,"Yes, this film is so bad in so many ways it's hilarious."
1607,tt0392818,/review/rw1021796/?ref_=tt_urv,"Anyone familiar with Turkish cinema(at least the ones that have made it over here) know that Turkish remakes of popular American films are made with an extremely low budget and are filled with footage and music stolen shamelessly from the source material. ""Turkish Superman"" is no exception."
1608,tt0392818,/review/rw4573781/?ref_=tt_urv,"Several years ago there was a news story about a group of children who made a re-enactment of The Raiders of the Lost Ark. Turkey's The Return of Superman is a spiritual cousin to the ""film"" those kids made. This is adults playacting in front of a camera."
1609,tt0392818,/review/rw2231597/?ref_=tt_urv,"This was, hands down, one of the most unique and indescribably special viewing experiences I ever had in my life. I was familiar with the fact that Turkish directors/producers bluntly imitated the biggest blockbusters during the 70's and 80's, but I've never actually seen one. I laughed quite hard over the sight of such titles like ""Seytan: Turkish Exorcist"" and ""Last House in Istanbul"", so I was very enthusiast when a buddy of mine told me he got hold of the one and only ""Turkish Superman"". You can tell right away from the opening sequences that this will become a non-stop spitfire of hysterical laughter and stomach aches, and you don't even have to be drunk or intoxicated! It begins with an allegedly mysterious voice-over whilst the camera atmospherically browses through space. The galaxy, however, exists of second-hand Christmas decoration. When we witness Superman flying for the first time, he looks like a Ken Barbie doll hanging by a thread in front drawn clouds and people waving at him from the deck of a ship. It's brilliant, truly brilliant! Clark Kent, named Tyfun in Turkish, is a tremendous dork with a spectacular pair of glasses and he walks around like there's a cloth hanger stuck in his suit. His nemesis isn't bald like Lex Luthor is, but actually looks a lot like the Turkish version of Lee Van Cleef. The most striking thing about ""Turkish Superman"" is how very anti- spectacular it is! Our hero hides behind trees, doesn't bother much to hide his double identity and conducts the lamest rescue operations ever. Superman stops an out-of-control truck descending a mountain road, NOT by jumping in front of it, NOT by pushing it back up a cliff and NOT by pulling the rear end like he's an anchor Superman stops the truck by taking place behind the wheel and using the brakes. Oh, how heroic! I guess the budget didn't allow them to wreck the truck. That's also the same reason why the lead actress drives a Lada instead of a real car. The fight sequences are hilarious as well, since they look like a bunch of heavily mustached men group-hugging each other. The creators of ""Turkish Superman"" didn't just steal the plot of ""Superman"" but also the soundtrack of James Bond. The scene where Superman single-handedly prevents a train collision from happening is perhaps even the ultimate highlight of the film. According to the most rudimentary rules of physics his rescue act is just impossible, I don't care if you're a superhero or not."
1610,tt0077429,/review/rw1636466/?ref_=tt_urv,"A Satanic cult procures a dog for the sole purpose of breeding it with a demon and then has a huge litter that is given away to unsuspecting people all over the country. Devil Dog: The Hound of Hell tells the story of one family caught up in this unspeakable horror. Okay, perhaps I am getting a bit too melodramatic given the material here. Yes, it is a made-for-television production. Yes, Richard Crenna is the leading ""star."" Journeyman director Curtis Harrington(Whoever Slew Auntie Roo, What's the Matter with Helen?, and several other genre credits)directs with his usual touch. The story obviously has holes and problems of credibility: a dog is really a demon centuries old that has a story all his own, Richard Crenna manages to keep his hand out of a lawnmower blade because he is the ""chosen"" one, and so many more. Despite all these problems, the average yet solid direction, the cheap feel that comes with a seventies TV production, ridiculous special effects, I found myself thoroughly engrossed from start to finish. Like another reviewer noted, movies from this decade in the horror genre are just different than any other decade. They have a certain quality hard to put your finger on. As for the cast Crenna always does a workmanlike job, Yvette Mimieux is eerily good, Ike Eisenmann and Kim Richards(the Witch Mountain kids) are sickeningly sweet and evil and perfect in this concoction of unreality, and the film boasts a minor array of interesting cameos with Victor Jory, Barbara Steele, and R. G. Armstrong(soon to be Uncle Lewis Vendredi in the TV Friday the 13th: the Series)."
1611,tt0077429,/review/rw1284363/?ref_=tt_urv,"I remember Devil Dog playing on TBS almost 20 years ago, and my older sister and her friends watching it and laughing all the next day. It's not that bad for a made-for-TV horror movie, but it is derivative (mostly of The Exorcist) and businesslike, for lack of a better word. It won't blow you away with artful cinematography or great acting, but it's not a waste of time, either. It's the kind of movie you watch to kill a couple of hours when you aren't in the mood to think too hard."
1612,tt0077429,/review/rw0159443/?ref_=tt_urv,"This film is a hoot, or a bark.  I don't know.  Richard Crenna plays an average suburban dad who buys a cute puppy for his family.  Turns out the puppy is possessed by Satan!   The fun really begins when the pup grows to be the Devil Dog, a beautiful German Shepard.  Fellow imdb reviewer gave this a low rating.  How could you dislike a movie where the family dog makes the mom become the town slut, the kids become the school bully, and make the entire family (except dad) worship Satan in the attic.  The shots of doggie staring at Richard Crenna, backed by sappy 70's electronic ""scary"" music help makes this film such a charmer.  Jimmy Carter era thrills here!"
1613,tt0077429,/review/rw1270066/?ref_=tt_urv,"I ran across this several years ago while channel surfing on a Sunday afternoon. Though it was obviously a cheesy TV movie from the 70s, the direction and score were well done enough that it grabbed my attention, and indeed I was hooked and had to watch it through to the end. I recently got the opportunity to buy a foreign DVD of this film (oops, didn't notice a domestic one had finally come out a couple months prior), and was very pleased to be able to watch it again (and in its entirety)."
1614,tt3334418,/review/rw4051972/?ref_=tt_urv,"Living Among Us is a refreshingly entertaining horror fantasy with comedic undertones. It concerns a documentary camera crew sent in to interview a family of vampires living in suburban L.A. They are welcomed with open arms as long as they bring no crosses, holy water or stakes. The ""family"" are interviewed one by one and offer explanations for their vampiric nature claiming they are people with feelings just like anyone else and have been infected by a vampiric virus which makes it impossible for them to live in direct sunlight. They also claim that due to technology they don't need to kill humans but can survive on donated blood. Soon however things take a much darker and sinister turn and the documentarians find themselves fighting for their lives after witnessing the true nature of the vampires (Blood Sacrifices, Ancient Rituals, Hunting and Dismemberment of Humans etc)."
1615,tt3334418,/review/rw4053509/?ref_=tt_urv,"VERY solid cast. Loved James Russo, John Heard, William Sadler. Those old dogs made this movie and gave it weight! Great story until the third act which went into a typical all-action survival ride. "
1616,tt3334418,/review/rw4062990/?ref_=tt_urv,"I found the acting to be good to real good, the plot was easy to grasp and gets your interest. I guess this means the direction was done well. The sound was excellent, (something I have come to appreciate in a movie). The interaction between the characters in the openingwere short but kind of believable for me."
1617,tt3334418,/review/rw6086795/?ref_=tt_urv,"I only watched 15 minutes of this but that was enough. The acting was bad, but I don't blame the actors, the director lacked the experience to direct the actors. When the acting is this bad, when the dialogue is this convoluted... it's the director's job to say ""CUT!"" and then instruct the actors and do another take. I can't watch any more of this."
1618,tt0078916,/review/rw0167035/?ref_=tt_urv,"Joe D'Amato's ""Beyond the Darkness""/""Buio Omega"" is one of the most transgressive horror movies ever made.Regarded as Joe D'Amato's best film ""Buio Omega"" certainly delivers some of the most disgusting gore ever put on screen(fingernails are ripped off with pliers,a body is dismembered with a butcher knife and its pieces are thrown into a bath of acid etc.)The infamous embalming sequence is truly revolting.Kieran Canter is perfect as a young taxidermist Frank Wyler and Franca Stoppi gives excellent performance as Iris.The film is certainly twisted,so if you're a fan of Italian extreme horror you can't miss this depraved masterpiece.Check it out.9 out of 10."
1619,tt0078916,/review/rw0167042/?ref_=tt_urv,"Murder, mayhem and mutilationshown in all its pride and glory! Buio Omega a.k.a Buried Alive a.k.a Beyond the Darkness is a finger-licking and ultra-gory sleazefest. D'Amato's film certainly is a landmark in the Italian shlock/sick cinema as it contains some of the grossest and explicit nauseating sequences ever shot on film. The young and introvert Frank cannot live without his recently deceased girlfriend Anna, so he digs up her corpse, embalms her and keeps her around his mansion. After this, he descents further into madness and starts to kill girls randomly and his freaky housekeeper Iris assists him. Now, Frank is pretty messed up in the head but Iris is just downright insane!! She makes a hobby out of dismembering dead bodies and she breastfeeds the 22-year-old Frank! The first half hour may seem a little lame and low on bloodshed but, as soon as the gore kicks in, it doesn't stop till the end credits role and it becomes more and more repulsive by the minute! D'Amato servers a disturbingly realistic embalming-process along with some detailed torturing scenes, dissections and gruesome butchering! Of course, like it should in Italian's nastiest, there are a lot of perversely orientated undertones present such as necrophilia, cannibalism and even a variant on the Oedipus'-theme!"
1620,tt0078916,/review/rw0167039/?ref_=tt_urv,"D'Amato's adherence to all things vile and sleazy sometimes produces rubbish. In the case of BEYOND THE DARKNESS, he's delivered something great."
1621,tt0078916,/review/rw1785172/?ref_=tt_urv,"Say what you will about the acting, the music, the script, or even the plot of this potent and disturbing flick...it hits you like a ton of bricks and leaves you with a dropped jaw, hungry for more."
1622,tt4060576,/review/rw3470179/?ref_=tt_urv,Lavalantula with Steve Guttenberg. I was fearing the worst with this SyFy channel film and surprisingly ended up enjoying it.
1623,tt4060576,/review/rw3284919/?ref_=tt_urv,"Steve Guttenberg, Nia Peeples, Noah Hunt and Patrick Renna star in this 2015 sci-fi action film. This takes place in L.A. and Guttenberg (Police Academy) plays action film star, Colton West who finds himself in a real-life film after earthquakes unleash giant lava-spitting spiders that terrorize the city. Colton races across town to save his wife, Olivia (Peeples) and teenage son, Wyatt (Hunt). Renna (The Sandlot) plays Jack, a fan of Colton who helps him and Guttenberg's ""Police Academy"" co-stars, Michael Winslow, Marion Ramsey and Leslie Easterbrook also appear. This pays tribute and pokes fun at giant creature features like ""Sharknado"" and Guttenberg is great in it as usual. It's a cheesy, but fun flick I recommend checking out at least once."
1624,tt4060576,/review/rw3442262/?ref_=tt_urv,"I have no idea what other reviewers are complaining about, have they not seen a SyFy movie before? Did they expect a new 'INDEPENDENCE DAY' or what? This is a TV movie okay, you can't expect 100 million dollar special effects in a TV movie by SyFy."
1625,tt4060576,/review/rw3584571/?ref_=tt_urv,"So the success of Sharknado (why again?), has made things like this possible. This goes Meta too, with Steve Guttenberg playing a formerly successful celebrity ... sounds familiar? I guess you've seen Police Academy then. And he's not alone from that movie, also there are some other ""stars"" who do have their moment."
1626,tt0090881,/review/rw2928965/?ref_=tt_urv,"Meet Karl Gunther (played by legendary eccentric Klaus Kinski). He's the demented son of a notorious Nazi war criminal and a former doctor with his own shady past. He's now the landlord of an apartment building that strictly caters to young females. He regularly spies on the ladies from the buildings' hidden crawlspace area, and kills them as well. He even keeps a woman named Martha (Sally Brown) enclosed in a too-small cage. He keeps a diary of his thoughts and activities, to provide us with some exposition and insight into his character. After he brings in a new tenant, university student Lori Bancroft (played by Talia Balsam, the daughter of actor Martin Balsam), he begins to be visited by a Nazi hunter named Josef Steiner (Kenneth Robert Shippy)."
1627,tt0090881,/review/rw1579536/?ref_=tt_urv,"**SPOILERS** With his old man, a Nazi concentration camp doctor, being executed after the war for crimes against humanity junior or Doctor Karl Gunther(Klaus Kinski), now in his fifties, had become fascinated with the German Third Reich. Watching in his attic hours of newsreels of Hitler's Germany at the zenith of it's power when it was both both feared and envied all over the world. Gunther is also fascinated with young women whom he rents out apartments in his rooming house and loves to watch them in all states of dress and undress. From the safety of the crawlspace that leads from his dumpy attic apartment throughout all the apartments in his building."
1628,tt0090881,/review/rw3805519/?ref_=tt_urv,"From director David Schmoeller, who gave us the enjoyably offbeat slasher Tourist Trap, Crawlspace is an equally bizarre horror starring the inimitable Klaus Kinski as Karl Gunther, a mentally unhinged landlord who has developed an addiction to killing, satisfying his urges by luring his tenants into his deadly, booby trapped apartment. When he's not in a murdering mood, Gunther can be found crawling through the air ducts of his building to spy on the women who live there, writing about killing in his diary, playing Russian roulette, or wearing Nazi regalia while watching footage of Hitler (Gunther's father was a Nazi surgeon)."
1629,tt0090881,/review/rw0231523/?ref_=tt_urv,"Hey I love this one.  I've always been a Klaus Kinski fan and he's so particularly demented and soft-spoken from the get-go in this one, that he can't possibly be the good guy.  No one with a German accent is."
1630,tt0082199,/review/rw4805605/?ref_=tt_urv,"The last time I saw this movie, I was 7 years old and watching it under the stars at the Spotlight 88 drive-in theater in Beaver Falls, PA. Sadly, that theater was destroyed by a freak tornado that tore through the Pittsburgh/Southwestern PA area on May 31, 1985. This was a seminal location for my childhood, a place where I saw tons of double features and built memories that would provide the foundation for the movie love that I still hold dear today."
1631,tt0082199,/review/rw4838871/?ref_=tt_urv,"Ratings are almost entirely about perspective. Is this really an 8 star movie?
Of course not. But it also depends on which version of me you ask."
1632,tt0082199,/review/rw3034100/?ref_=tt_urv,"I loved this film in the eighties. I used to own it on Betamax, but since VHS and DVDs took over the world, I lost my copy of Condorman somewhere along the way. Michael Crawford (better known for his hapless TV character Frank Spencer), plays a comicbook writer who gets recruited by the CIA."
1633,tt0082199,/review/rw0183711/?ref_=tt_urv,"If the best James Bond movie had a ""G"" rating, it might very well have looked liked ""Condorman"". It has all of the cool gadgets, world-wide locations, a sexy femme fatale, creepy Russain villains, and best of all, some of the coolest car and boat chase sequences on film. Keep in mind that this is a kids movie, so the humor level is elementary, but nonetheless funny. The acting is over-the-top and cartoonish, but regardlessly enjoyable. Everyone looking for a fun, fast-paced adventure movie should check out this movie."
1634,tt0341564,/review/rw1181541/?ref_=tt_urv,"Amazing. That's what you'd say if you sat through this film. Simply, incredibly, amazing. It's actually so amazing that anyone was stupid enough to dump money into making this monstrosity that you simply can't believe what you're seeing. That, my friends, is what is truly scary about this film. Somebody thought it was a good idea to make it. "
1635,tt0341564,/review/rw1223884/?ref_=tt_urv,"This movie could be used in film classes in a ""How Not to Script a B-Movie"" course. There are inherent constrictions in a B-movie: Budgets are tight, Time is precious (Scarecrow was apparently shot in 8 days) and the actors are often green and inexperienced. The one aspect you have complete control over is writing the best script you can within the limitations set before you. Scarecrow's script seems to have been written in a drunken haze. I could go through about fifteen examples of the nonsensical scripting of this movie, but I'll just mention one: The Gravedigger. The character of the gravedigger is introduced about an hour into the movie. He seemingly has no connection to any of the other characters already in the movie. He is shown with his daughter, who also has no connection to anybody else in the movie. The gravedigger is given a couple scenes to act surly in and then is killed to pad out the body count. Why give the Gravedigger a daughter? Why give the daughter a boyfriend? Why introduce them so late in the movie? Why not try to make them part of the ongoing storyline? Scarecrow doesn't seem to care."
